"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"5187",1.81946625987261,NA,0.346182523719549,NA,NA,NA,NA,0.142498590416265,NA,NA,NA,-0.077089529088635,NA,-0.0148617413811041,NA,10,-39.2535322644161,100.013913843901,23.4305419182368,2.8414033857292e-06
"8978",1.44965316470683,0.169181125505979,NA,NA,NA,0.0576190282672023,NA,NA,NA,"+","+",NA,NA,NA,-0.0149629885513636,12,-36.9282800680986,100.023226802864,23.4398548771998,2.8282032061988e-06
"4115",1.83524793858683,NA,0.400545351868209,NA,NA,-0.00582944201567363,NA,NA,NA,NA,NA,NA,NA,-0.0433476314836314,NA,9,-40.4038927511697,100.032275298258,23.4489033725937,2.81543661574172e-06
"2834",1.45206893365818,0.169442292377032,NA,NA,NA,0.0550831386793108,NA,NA,NA,"+","+",NA,-0.00890869874770687,NA,NA,12,-36.9403929940999,100.047452654866,23.4640807292024,2.79415203603736e-06
"2243",1.81259397578625,NA,0.30487137476077,NA,NA,NA,NA,0.160840857128133,-0.0360210897127558,NA,NA,NA,-0.0873569636636737,NA,NA,10,-39.2762445217166,100.059338358502,23.4759664328378,2.77759604814876e-06
"810",1.43454190480499,0.1302675658987,NA,NA,-0.0612944977361452,NA,-0.00834777279268646,NA,NA,"+","+",NA,NA,NA,NA,12,-36.963711183731,100.094089034129,23.5107171084648,2.72975124203614e-06
"8323",1.83673820947172,NA,0.380738006310911,NA,NA,NA,NA,NA,-0.0180312481578411,NA,NA,NA,NA,NA,0.0116433676327002,9,-40.4349222086489,100.094334213216,23.5109622875522,2.72941662358769e-06
"6211",1.80938729459857,NA,0.313713518820132,NA,NA,NA,NA,0.157905588326388,NA,NA,NA,NA,-0.0714163087158418,-0.0381060193076302,NA,10,-39.2997272560158,100.1063038271,23.5229319014361,2.71313037566773e-06
"865",1.4708800557371,NA,NA,NA,NA,NA,0.085786344224824,0.068996073546022,NA,"+","+",NA,NA,NA,NA,11,-38.1458702626202,100.112430180413,23.5290582547489,2.70483229376909e-06
"8769",1.70846213213533,NA,NA,NA,NA,NA,NA,0.279542962869447,NA,NA,"+",NA,NA,NA,0.0611013654700663,9,-40.4736408879502,100.171771571819,23.5883996461548,2.62575694917777e-06
