"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"2853",1.03757066502683,NA,NA,-0.225443306053688,NA,NA,0.0918034371716,NA,NA,"+","+",NA,-0.0481021244571275,NA,NA,12,-67.1982375099093,160.563141686485,29.7606023739616,4.1284597835144e-08
"786",1.08115261652437,0.18165342677958,NA,NA,NA,0.13616005923602,NA,NA,NA,"+","+",NA,NA,NA,NA,11,-68.3824349893688,160.58555963391,29.7830203213864,4.08244237211113e-08
"1133",1.68600048981105,NA,NA,-0.0935083755645394,-0.051769455887815,NA,0.188456799672957,0.728940131311713,NA,NA,NA,0.113545615967997,NA,NA,NA,11,-68.3917123126832,160.604114280539,29.8015749680152,4.04474337758476e-08
"14625",1.12963617058736,NA,NA,NA,NA,NA,0.188650812293536,NA,NA,"+",NA,NA,-0.0155521126189041,0.249028900350133,-0.129184161933433,12,-67.2187724334075,160.604211533482,29.8016722209581,4.04454670076837e-08
"8525",1.20075305180892,NA,NA,-0.216520488029252,-0.147514723999188,NA,NA,0.149181284516478,NA,"+",NA,NA,NA,NA,0.0467457892021691,12,-67.2214025908388,160.609471848344,29.8069325358207,4.03392288348749e-08
"8290",1.68619050010901,0.0844654392596411,NA,NA,NA,NA,0.157049076526063,0.786763112880069,NA,NA,NA,NA,NA,NA,-0.0167246829469959,10,-69.5643363061186,160.635521927306,29.8329826147822,3.98172157869662e-08
"6437",1.12752108010731,NA,NA,-0.14786631944129,NA,NA,0.125320285013318,NA,NA,"+",NA,NA,-0.0638138960184778,0.146367712446095,NA,12,-67.2355960188884,160.637858704443,29.8353193919199,3.97707209744906e-08
"4173",1.68103913366986,NA,NA,-0.122051094290307,-0.112696098689389,NA,NA,0.714178079460742,NA,NA,NA,NA,NA,0.087896973722751,NA,10,-69.5667673541622,160.640384023393,29.8378447108694,3.97205357869029e-08
"4689",1.61890548661232,NA,NA,NA,NA,-0.0924930579224372,NA,0.684446149337531,NA,NA,"+",NA,NA,0.186587516643578,NA,10,-69.5685846634804,160.644018642029,29.8414793295058,3.96484168381618e-08
"2625",1.58781015497628,NA,NA,NA,NA,NA,NA,0.752721821295901,NA,NA,"+",NA,-0.0340070809955701,NA,NA,9,-70.7142460755054,160.652981946929,29.8504426344056,3.94711239929075e-08
"8769",1.59412928066679,NA,NA,NA,NA,NA,NA,0.748259677522269,NA,NA,"+",NA,NA,NA,-0.0214178476415905,9,-70.7257830495067,160.676055894932,29.8735165824082,3.90183634269641e-08
"4409",1.12973795467137,NA,NA,NA,-0.0980304838871576,0.064461018900947,0.182439436534507,NA,NA,"+",NA,NA,NA,0.162202712201137,NA,12,-67.255044035907,160.676754738481,29.8742154259572,3.90047319428842e-08
"4693",1.6234284255317,NA,NA,-0.186370222486707,NA,-0.134786348754293,NA,0.685561479459561,NA,NA,"+",NA,NA,0.125742969622201,NA,11,-68.428272713651,160.677235082474,29.8746957699509,3.89953652233832e-08
"5382",1.15205738721394,0.134972153020367,NA,-0.183175516637223,NA,NA,NA,NA,NA,"+",NA,-0.0576957001183993,NA,0.12837621515694,NA,12,-67.2571951183946,160.681056903456,29.8785175909324,3.89209197228859e-08
"3173",1.68048867033588,NA,NA,-0.117068731883427,NA,NA,0.189935405442471,0.72688812760454,NA,NA,NA,0.110887483405025,-0.0288783012606951,NA,NA,11,-68.4378752289826,160.696440113138,29.8939008006141,3.86227037383128e-08
"461",1.19374135176084,NA,NA,-0.214682180930842,-0.127071405624616,NA,NA,0.150260794868102,0.0337597149107918,"+",NA,NA,NA,NA,NA,12,-67.2736195708454,160.713905808357,29.9113664958339,3.82868860090035e-08
"4369",1.1716629421643,NA,NA,NA,NA,-0.00771416234835574,NA,NA,NA,"+",NA,NA,NA,0.178011598903376,NA,10,-69.6059200085595,160.718689332188,29.916150019664,3.81954223164906e-08
"933",1.06239649824228,NA,NA,-0.201067912093379,NA,NA,0.123914915584025,NA,0.0422340270471528,"+","+",NA,NA,NA,NA,12,-67.2855782999773,160.737823266621,29.9352839540978,3.7831750356024e-08
"4517",1.156360005027,NA,NA,-0.104229677067275,NA,NA,0.167318046282811,NA,-0.0431709037383621,"+",NA,NA,NA,0.174711481232637,NA,12,-67.2885218108703,160.743710288407,29.9411709758838,3.77205559180551e-08
"6413",1.08510321700871,NA,NA,-0.181525139290545,-0.105491258957492,NA,NA,NA,NA,"+",NA,NA,-0.0834951679164193,0.116419038029842,NA,12,-67.3126525234714,160.791971713609,29.9894324010858,3.68212263940721e-08
"4486",1.16077997085291,0.139286325480755,NA,-0.178389737556647,NA,NA,NA,NA,-0.0643365227751003,"+",NA,NA,NA,0.110624434698827,NA,12,-67.313351670432,160.793370007531,29.9908306950071,3.67954919426816e-08
"9317",1.68974899666272,NA,NA,-0.0932946591463345,NA,NA,0.208197506126319,0.726454622772663,NA,NA,NA,0.124931303580766,NA,NA,-0.025280550171386,11,-68.4868628138466,160.794415282866,29.9918759703421,3.67762662570694e-08
"593",1.59306890078438,NA,NA,NA,NA,0.0136546468436327,NA,0.73550651159458,NA,NA,"+",NA,NA,NA,NA,9,-70.7926189061668,160.809727608252,30.0071882957283,3.64957762878976e-08
"1282",1.18447165812621,0.141865286968353,NA,NA,NA,NA,NA,NA,NA,"+",NA,0.0938498879608667,NA,NA,NA,10,-69.6613796490172,160.829608613103,30.0270693005794,3.61347871146103e-08
"230",1.6817453024844,0.100104568742634,NA,-0.156823056602285,NA,NA,0.106203732057457,0.739157454359504,0.0368025484625422,NA,NA,NA,NA,NA,NA,11,-68.5050069987658,160.830703652704,30.0281643401804,3.61150080183961e-08
"81",1.67445785307844,NA,NA,NA,NA,0.0273125279430408,NA,0.724514862568499,NA,NA,NA,NA,NA,NA,NA,8,-71.9316141626918,160.836201298357,30.033661985833,3.60158705780356e-08
