"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"806",3.04155466775207,0.223908134651952,NA,-0.146630967349005,NA,NA,-0.100519282050734,NA,NA,"+",-0.0120351318857998,NA,NA,NA,10,-36.1313484685411,96.5764224272782,19.5556925324759,7.5225079190401e-06
"3625",2.90975114577556,NA,NA,NA,0.0249045294269579,NA,0.207133767236315,NA,NA,NA,-0.276230683026588,-0.108258403951378,0.598700346547155,NA,9,-37.5612717036049,96.5840818687483,19.563351973946,7.49375390954019e-06
"559",2.86240459426841,NA,0.418570400347626,-0.0997463230909448,-0.0194300639062464,NA,0.0509562649762098,NA,NA,NA,-0.0556529764929285,NA,NA,NA,9,-37.5627980804249,96.5871346223882,19.566404727586,7.48232434241026e-06
"4631",2.85798429458775,NA,0.426678385676225,-0.126461736727768,NA,-0.0206587087803049,NA,NA,NA,NA,-0.0416134020346834,NA,NA,-0.0476061758258961,9,-37.5673459923031,96.5962304461446,19.5755005513423,7.44837265382092e-06
"144",2.86333361207575,0.0307700839857563,0.382202391939409,-0.11638289768607,-0.0327413456449578,NA,NA,NA,0.0195548580715956,NA,NA,NA,NA,NA,9,-37.5707533395843,96.6030451407071,19.5823152459048,7.42303665030333e-06
"1105",2.90656898760745,NA,NA,NA,NA,0.037761404647887,NA,0.442826263698228,NA,NA,NA,-0.0731018193155991,NA,NA,7,-40.2662039796987,96.6064820334714,19.5857521386691,7.41029151388011e-06
"172",2.87042518018661,-0.0950040317240737,0.466866416819853,NA,-0.0709297840551738,NA,0.117908709858987,NA,0.0475339504327717,NA,NA,NA,NA,NA,9,-37.5740139423019,96.6095663461423,19.58883645134,7.39887249309531e-06
"2217",2.93693242700083,NA,NA,NA,-0.0347382255692207,NA,0.157307532630436,NA,-0.0502984482136082,NA,NA,NA,0.385675237105041,NA,8,-38.9470417210573,96.6110645741902,19.5903346793879,7.39333196945042e-06
"1164",2.82730867178943,-0.0388532936734947,0.518377175819026,NA,-0.0877839758262542,NA,NA,NA,0.0301240185964248,NA,NA,-0.104609286732894,NA,NA,9,-37.5782079569176,96.6179543753737,19.5972244805714,7.36790649503411e-06
"4393",2.91435530854732,NA,NA,NA,0.0146744132492262,NA,0.0668801328615969,NA,NA,"+",NA,NA,NA,-0.0396963432433025,9,-37.5814248834486,96.6243882284357,19.6036583336335,7.34424256412302e-06
"2613",2.92708508138125,NA,NA,-0.109130700447884,NA,-0.00807431805636907,0.144580694682198,NA,NA,NA,-0.236336764338631,NA,0.466720455082951,NA,9,-37.586135273135,96.6338090078085,19.6130791130062,7.30972966810319e-06
"342",2.92966901677804,0.120805154834798,NA,-0.152833221017285,NA,-0.0263944980768375,NA,-0.139891690715931,NA,"+",NA,NA,NA,NA,10,-36.1671534536522,96.6480323975005,19.6273025026982,7.2579295130657e-06
"1235",2.81938378823985,NA,0.463659069873536,NA,NA,0.0442381835607079,NA,0.115606947329856,0.0211150619054767,NA,NA,-0.131232822121789,NA,NA,9,-37.593632696203,96.6488038539445,19.6280739591422,7.25513046468996e-06
"6257",2.93058032870082,NA,NA,NA,NA,0.045053135502335,0.138493858267752,0.195789515760907,NA,NA,NA,NA,0.373693807352806,-0.14783250465119,9,-37.5997008593766,96.6609401802917,19.6402102854894,7.21123845580502e-06
"1556",2.84906218533622,0.0720390348003879,0.508047317978678,NA,NA,0.0519270297357567,NA,NA,NA,NA,-0.103471947457392,0.0161613571396032,NA,NA,9,-37.5997585726758,96.66105560689,19.6403257120877,7.21082228345249e-06
"6662",2.91669788250903,0.108769588187364,NA,-0.113764776428211,NA,NA,NA,NA,NA,NA,-0.172488922581986,NA,0.451947020441246,-0.093874920515271,9,-37.6005479352102,96.6626343319589,19.6419044371566,7.20513257641559e-06
"4289",2.93358452664125,NA,NA,NA,NA,NA,NA,0.423125881590469,0.0389440725683315,NA,NA,NA,NA,-0.0808161935012357,7,-40.2947887678955,96.6636516098651,19.6429217150628,7.20146869719966e-06
"1381",2.81913216607723,NA,NA,-0.118076257062329,NA,NA,0.0398100609519972,-0.118177699665783,NA,"+",NA,-0.11880013114051,NA,NA,10,-36.1757198828027,96.6651652558016,19.6444353609993,7.19602052219663e-06
"3597",2.85151724184563,NA,NA,-0.197534981369314,0.0123949696716634,NA,NA,NA,NA,NA,-0.0676765770069522,-0.223220027581938,0.426181352797992,NA,9,-37.6027259749701,96.6669904114786,19.6462605166763,7.18945658884808e-06
"1357",2.80428124363744,NA,NA,-0.151015849698446,0.0543374775974324,NA,NA,-0.144206602576004,NA,"+",NA,-0.136260594808666,NA,NA,10,-36.1772020050442,96.6681295002845,19.6473996054822,7.1853630399274e-06
"6345",2.91529630399881,NA,NA,NA,0.0555202668543842,NA,NA,0.229273412292381,-0.107137829011009,NA,NA,NA,0.462024870886925,-0.24224434618525,9,-37.6137967726677,96.6891320068739,19.6684021120716,7.11030252714098e-06
"4401",2.92388474797039,NA,NA,NA,NA,0.0500194285857849,0.0970942927798532,NA,NA,"+",NA,NA,NA,-0.000483300193025139,9,-37.6162751429342,96.6940887474069,19.6733588526046,7.09270238361709e-06
"109",2.92431804084977,NA,NA,-0.192661638830733,0.0397009249263549,NA,0.107852422625332,0.249915087468558,NA,NA,NA,NA,NA,NA,8,-38.9913878892739,96.6997569106232,19.6790270158209,7.0726295437081e-06
"2137",2.91861532512226,NA,NA,NA,-0.0617999163313321,0.0289770187756355,NA,0.240573128115463,NA,NA,NA,NA,0.287824641573204,NA,8,-38.992017916065,96.7010169642055,19.6802870694032,7.06817500099991e-06
"3154",2.83112290675786,0.0358513929241012,NA,NA,NA,0.0312639399753868,NA,0.336789507503569,NA,NA,NA,-0.334144912250055,0.408602318442267,NA,9,-37.6233551675841,96.7082487967067,19.6875189019044,7.04266322417253e-06
"2513",2.9392337789295,NA,NA,NA,NA,0.0310059052267969,NA,-0.106441231802968,-0.0382178904559853,"+",NA,NA,0.23242871728546,NA,10,-36.1981814645486,96.7100884192933,19.689358524491,7.03618828132346e-06
"201",2.93291008886463,NA,NA,NA,-0.0744046648892108,NA,NA,0.365091748731372,0.0181145004630353,NA,NA,NA,NA,NA,7,-40.3180422371181,96.7101585483103,19.689428653508,7.03594156516517e-06
"3146",2.83337510584885,0.00883264723173069,NA,NA,-0.027201509243509,NA,NA,0.32720555338388,NA,NA,NA,-0.341228321541048,0.414238060763837,NA,9,-37.6259338061095,96.7134060737575,19.6926761789552,7.02452613600848e-06
"652",2.85514179329562,0.0215425741933409,0.50952480500848,NA,-0.0690821876379681,NA,NA,NA,0.0549001128789383,NA,-0.109046392398108,NA,NA,NA,9,-37.6300354710987,96.7216094037359,19.7008795089336,6.99577289149014e-06
"4197",2.9244217849574,NA,NA,-0.187568865733959,NA,NA,0.0994510288068825,0.238041266169464,NA,NA,NA,NA,NA,0.0287909613781804,8,-39.0035592139632,96.7240995600018,19.7033696651995,6.98706802788204e-06
"2450",3.04765796618735,0.132500556844953,NA,NA,NA,0.0550683218612515,NA,NA,-0.0285761809850571,"+",NA,NA,0.213302256090493,NA,10,-36.2080477638844,96.7298210179649,19.7090911231626,6.967108482915e-06
"398",3.09754716616058,0.178682639943088,NA,-0.16478298846328,0.0816155333250092,NA,NA,NA,0.0972772717226515,"+",NA,NA,NA,NA,10,-36.2089316910826,96.7315888723613,19.710858977559,6.96095278722854e-06
"6705",2.93411905532278,NA,NA,NA,NA,0.0311808658629218,0.173652205693393,NA,NA,NA,-0.218951571823989,NA,0.566451064623488,-0.110220144216094,9,-37.6372270971477,96.7359926558338,19.7152627610315,6.94564238491966e-06
"2150",2.92191026311954,0.0199241829013637,NA,-0.131139159380561,NA,NA,0.098357781904479,0.158903833670435,NA,NA,NA,NA,0.236956310430209,NA,9,-37.638254930826,96.7380483231904,19.7173184283881,6.93850708733691e-06
"2585",2.92399950473892,NA,NA,NA,-0.0767209978574636,-0.0199110282370956,NA,NA,NA,NA,-0.276126866012873,NA,0.550452917967143,NA,8,-39.0118665640574,96.7407142601904,19.7199843653881,6.92926443740164e-06
"2349",3.0687712149271,NA,NA,-0.112482144186837,0.0273621618842415,NA,0.0696560626543166,NA,NA,"+",NA,NA,0.206183481984667,NA,10,-36.2191494012833,96.7520242927626,19.7312943979603,6.8901899217994e-06
"4151",2.86327316446997,NA,0.412397910661848,-0.0906379658056602,NA,0.0159302753154378,0.0575425802718705,NA,NA,NA,NA,NA,NA,-0.0445616975636541,9,-37.6468552784478,96.7552490184341,19.7345191236318,6.8790893870879e-06
"596",2.8543201104687,0.0800964734113988,0.441879186936514,NA,NA,0.0497121484957124,NA,0.117834904763948,NA,NA,-0.114443568348831,NA,NA,NA,9,-37.6479010084132,96.7573404783649,19.7366105835627,6.8718994771883e-06
"1026",2.97156057993443,0.189567565673823,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119987669854311,NA,NA,6,-41.6188345642308,96.7649418557343,19.744211960932,6.84583109688245e-06
"63",2.86500335136554,NA,0.393519727601996,-0.0954205304701148,-0.0151312328626992,0.0201327784121273,0.0650751699945543,NA,NA,NA,NA,NA,NA,NA,9,-37.6568433953062,96.7752252521509,19.7544953573486,6.81072223632775e-06
"5651",2.8287263455884,NA,0.537404736868123,NA,NA,0.0321720979171244,NA,NA,NA,NA,-0.00379535551152788,-0.0666026945550871,NA,-0.0894105147643772,9,-37.6632356022355,96.7880096660095,19.7672797712073,6.76732553855799e-06
"4292",2.86170622506466,0.032198864882701,0.454143790019668,NA,NA,NA,NA,0.0702292391497045,0.0205857180765862,NA,NA,NA,NA,-0.101001888132322,9,-37.6668007755999,96.7951400127382,19.774410117936,6.74324180664939e-06
"965",2.90106134393887,NA,NA,-0.133325128119443,NA,NA,NA,-0.169192354562828,0.0762001302528883,"+",0.0151033451852015,NA,NA,NA,10,-36.2408060201652,96.7953375305265,19.7746076357242,6.7425758844293e-06
"723",2.85086590647996,NA,0.484024614709508,NA,NA,0.0319425832732538,NA,0.101136018499472,0.048891642571788,NA,-0.13301096932009,NA,NA,NA,9,-37.6695378681886,96.8006141979156,19.7798843031133,6.724810165538e-06
"4677",2.91451048336735,NA,NA,-0.217181180990465,NA,NA,NA,0.242161288893805,NA,NA,0.0398124463551385,NA,NA,-0.00978703366642142,8,-39.0436834971576,96.8043481263907,19.7836182315884,6.71226689801383e-06
"4211",2.86517990415228,NA,0.425452123311547,NA,NA,0.0668420339520067,0.103117817756625,0.0662243793090074,NA,NA,NA,NA,NA,-0.0519646032313136,9,-37.6740145901206,96.8095676417797,19.7888377469774,6.6947723460294e-06
"1683",2.83123259499521,NA,0.542169809728854,NA,NA,0.0350207864348063,NA,NA,0.0529635210486548,NA,-0.0911063291138264,-0.0487041065130838,NA,NA,9,-37.676581419147,96.8147012998325,19.7939714050302,6.67761004581458e-06
"152",2.86392033653294,0.0422443498000033,0.366286166288426,-0.140162865328948,NA,-0.00461209307187845,NA,NA,0.0250507143813882,NA,NA,NA,NA,NA,9,-37.678675826767,96.8188901150725,19.7981602202702,6.66363904404461e-06
"4112",2.86041745294106,0.0349681877765686,0.401610735674452,-0.111898124930524,-0.00481649868899534,NA,NA,NA,NA,NA,NA,NA,NA,-0.045291541264461,9,-37.6817250670596,96.8249885956576,19.8042587008553,6.64335095472583e-06
"4239",2.85967432791681,NA,0.413934403403409,-0.108510744716755,-0.0122297582629243,NA,NA,NA,0.0270959966254841,NA,NA,NA,NA,-0.0477677113765663,9,-37.6836326659233,96.8288037933851,19.8080738985828,6.63069018566663e-06
"4747",2.85319357623289,NA,0.52141706771576,NA,-0.0527217106568236,NA,NA,NA,0.0489356427552468,NA,-0.08750325444876,NA,NA,-0.0349561062086733,9,-37.6836566868892,96.8288518353169,19.8081219405146,6.63053091199678e-06
"5259",2.83130708476437,NA,0.521634031163339,NA,-0.0366126724351509,NA,NA,NA,0.0393496448368616,NA,NA,-0.0905980752311464,NA,-0.0677266034879535,9,-37.6838696569367,96.829277775412,19.8085478806097,6.62911895787072e-06
"585",2.93195630701112,NA,NA,NA,-0.0701952111192806,NA,NA,0.382699949181364,NA,NA,-0.0048872852420685,NA,NA,NA,7,-40.38137003849,96.8368141510541,19.8160842562518,6.60418619771313e-06
"5171",2.84179066835122,NA,0.485963611963686,NA,NA,0.0628618942449281,0.1004831788477,NA,NA,NA,NA,-0.063275833649798,NA,-0.0472350892984144,9,-37.6890767318694,96.8396919252772,19.8189620304749,6.59469035267376e-06
"60",2.86204347481319,-0.0569427009571677,0.458217583011483,NA,-0.017669423117727,0.0737523494429675,0.145325790172278,NA,NA,NA,NA,NA,NA,NA,9,-37.6933733246489,96.8482851108363,19.827555216034,6.56641643796641e-06
"6221",2.91502325013825,NA,NA,-0.0990718626434438,0.0714741019257551,NA,NA,0.197070355074799,NA,NA,NA,NA,0.36215331956155,-0.204950731765139,9,-37.6958063485554,96.8531511586493,19.832421263847,6.55045960933686e-06
"5445",2.83328042863335,NA,NA,-0.134315505699268,NA,NA,NA,-0.115552827890366,NA,"+",NA,-0.118075880863165,NA,0.0164107928909943,10,-36.2705125059457,96.8547505020874,19.8340206072851,6.54522348590948e-06
"130",2.94523360627927,0.155387819586796,NA,NA,NA,NA,NA,NA,0.0750599484367846,NA,NA,NA,NA,NA,6,-41.6641753088506,96.8556233449738,19.8348934501716,6.54236763325257e-06
"4148",2.86039038690898,-0.0436669269648347,0.472036861636811,NA,NA,0.0672070319474702,0.129313615611381,NA,NA,NA,NA,NA,NA,-0.0474030983709971,9,-37.7006420425742,96.8628225466868,19.8420926518845,6.51886005544759e-06
"1083",2.84120883076538,NA,0.469907966534076,NA,-0.00513061733646955,0.0747340513024459,0.119224487135788,NA,NA,NA,NA,-0.0714716470671042,NA,NA,9,-37.7019860131954,96.8655104879292,19.844780593127,6.51010478378112e-06
"4691",2.85303988779115,NA,0.476686671850931,NA,NA,0.0291272415673807,NA,0.101913087681283,NA,NA,-0.0614879390887007,NA,NA,-0.0808608075586067,9,-37.7056320196643,96.872802500867,19.8520726060647,6.48641211767972e-06
"2346",3.06486810637523,0.0923949124549618,NA,NA,0.0107124446889638,NA,0.0349698187429411,NA,NA,"+",NA,NA,0.217736616447799,NA,10,-36.2851536140049,96.8840327182058,19.8633028234035,6.45009227412714e-06
"1442",2.90006882384576,0.0192244702259869,NA,NA,NA,NA,0.0888465839011998,NA,0.15912653056781,"+",NA,-0.201993991847401,NA,NA,10,-36.2855501499804,96.8848257901569,19.8640958953546,6.44753508753655e-06
"6789",2.91172058602027,NA,NA,-0.111592170807887,NA,NA,NA,NA,-0.0630616755258338,NA,-0.118946386883356,NA,0.486053714001119,-0.12510414010698,9,-37.7241042816454,96.9097470248292,19.8890171300269,6.367693292143e-06
"1985",2.79252397643352,NA,NA,NA,NA,NA,NA,-0.150643045663675,0.127024627572968,"+",-0.0108731389525888,-0.148714902217492,NA,NA,10,-36.2983160780107,96.9103576462175,19.8896277514152,6.3657494640345e-06
"123",2.86626687472688,NA,0.407801357294387,NA,0.000588154666968962,0.0841082309679488,0.12737593585678,0.0622244377595588,NA,NA,NA,NA,NA,NA,9,-37.7278078094506,96.9171540804396,19.8964241856374,6.34415397913607e-06
"95",2.8647784465424,NA,0.372236487357758,-0.128294368293232,-0.0366808666769945,-0.0176671255034083,NA,0.0286537914676323,NA,NA,NA,NA,NA,NA,9,-37.7284663056409,96.9184710728202,19.8977411780179,6.33997775307562e-06
"2694",2.91170361192247,0.125157078656746,NA,-0.146914222920001,NA,NA,NA,NA,-0.0220007415816393,NA,-0.190085248371777,NA,0.398997664315922,NA,9,-37.7289040706193,96.919346602777,19.8986167079747,6.33720294025374e-06
"41",2.95493042985872,NA,NA,NA,-0.0708439666022716,NA,0.135697800887829,NA,NA,NA,NA,NA,NA,NA,6,-41.6962716748338,96.9198160769403,19.899086182138,6.33571553831071e-06
"485",2.91875267809881,NA,NA,-0.124461219415428,NA,NA,0.0567808871578061,-0.150600400402179,0.103873655301369,"+",NA,NA,NA,NA,10,-36.3046524493739,96.9230303889438,19.9023004941416,6.32554123309569e-06
"1858",2.84556772213738,0.13290033573035,NA,NA,NA,NA,NA,-0.113648946648612,NA,"+",-0.0526068015839195,-0.0349902668139236,NA,NA,10,-36.3138384542538,96.9414023987036,19.9206725039013,6.26770084821606e-06
"2442",3.05330517569717,0.107438500778148,NA,NA,-0.00271870759662656,NA,NA,NA,-0.0225924469212273,"+",NA,NA,0.211668024002832,NA,10,-36.3165219451979,96.9467693805919,19.9260394857896,6.25090407682101e-06
"4247",2.86255077756588,NA,0.404617605833841,-0.127241381406444,NA,-0.0188180999443402,NA,NA,0.0341436675027717,NA,NA,NA,NA,-0.0611550693448709,9,-37.7457885526667,96.9531155668718,19.9323856720695,6.23110081139486e-06
"1421",2.9366582862158,NA,NA,-0.158024323341456,0.0605202993692663,NA,NA,NA,0.135803239024835,"+",NA,-0.200083711313709,NA,NA,10,-36.3208625234375,96.955450537071,19.9347206422687,6.22383033895344e-06
"5132",2.82951013757911,-0.0188736042626968,0.531700893500232,NA,-0.043835079931166,NA,NA,NA,NA,NA,NA,-0.0844012559123468,NA,-0.0629339936981071,9,-37.7473468265394,96.9562321146173,19.935502219815,6.2213986111078e-06
"7178",2.85608910575368,0.0497198126165797,NA,NA,0.0867105562363493,NA,NA,NA,NA,NA,NA,-0.267071292646049,0.636003272831238,-0.277766768931245,9,-37.748270022572,96.9580785066825,19.9373486118802,6.21565769099804e-06
"2277",2.92093675706187,NA,NA,-0.126322757724442,NA,NA,0.106219831646839,0.157551677192708,-0.0252456448827071,NA,NA,NA,0.251997649337768,NA,9,-37.750653621719,96.9628457049764,19.9421158101742,6.20085969787603e-06
"545",2.95638062181902,NA,NA,NA,NA,NA,0.181675836158943,NA,NA,NA,0.0454832695214932,NA,NA,NA,6,-41.7192066027822,96.9656859328372,19.9449560380349,6.19206002038992e-06
"1557",2.86644352376373,NA,NA,-0.359807426410421,NA,-0.102781484387667,NA,NA,NA,NA,0.20045228873359,-0.220020072909507,NA,NA,8,-39.1246858384271,96.9663528089297,19.9456229141275,6.18999569617558e-06
"2605",2.92624412428123,NA,NA,-0.111464811336283,0.0403007260099032,NA,0.167034133172009,NA,NA,NA,-0.243331341436147,NA,0.471212427838603,NA,9,-37.7530174859376,96.9675734334136,19.9468435386113,6.18621901861829e-06
"1302",2.95342171005734,0.0933726812809454,NA,-0.167226688087324,NA,-0.0472570518366614,NA,NA,NA,"+",NA,-0.127816091915803,NA,NA,10,-36.3284718742985,96.9706692387931,19.9499393439909,6.17665076083621e-06
"1542",2.89689554174936,0.103896178465672,NA,-0.269097248940239,NA,NA,NA,NA,NA,NA,0.138357959922662,-0.0809241197139366,NA,NA,8,-39.1313791674528,96.9797394669811,19.9590095721788,6.14870236739556e-06
"3101",2.84518492974086,NA,NA,-0.257160980203653,-0.0112963341782887,-0.09542446583782,NA,NA,NA,NA,NA,-0.284603481422321,0.36533287600762,NA,9,-37.7603079229178,96.9821543073741,19.9614244125718,6.14128278015599e-06
"4659",2.85752815274645,NA,0.48265853362791,NA,NA,0.0633032421523131,0.103490933181144,NA,NA,NA,-0.0436830490708321,NA,NA,-0.0388228223610622,9,-37.763034130764,96.9876067230664,19.9668768282641,6.12456316777973e-06
"4143",2.86428568336828,NA,0.405128321839505,-0.104048023187812,0.00164887707578202,NA,0.0475140673550814,NA,NA,NA,NA,NA,NA,-0.0461452553090848,9,-37.7645986878747,96.9907358372878,19.9700059424855,6.11498843099013e-06
"4497",2.94075117588415,NA,NA,NA,NA,0.0150754396731127,NA,NA,0.0646182458970845,"+",NA,NA,NA,-0.0322290136242955,9,-37.7647635152479,96.9910654920343,19.970335597232,6.11398059657129e-06
"6786",2.92008223372356,0.108466975479442,NA,NA,NA,NA,NA,NA,-0.0775049474616987,NA,-0.1901364437179,NA,0.581670225430657,-0.158689087852925,9,-37.7659797420797,96.9934979456978,19.9727680508955,6.10654912941183e-06
"409",2.95128299146735,NA,NA,NA,-0.0139371171873485,0.0204270025793646,NA,NA,0.0565549233283677,"+",NA,NA,NA,NA,9,-37.7697350494485,97.0010085604355,19.9802786656332,6.0836601649155e-06
"2481",3.03287238592555,NA,NA,NA,NA,0.0624523240181453,0.120471525432636,NA,0.00248279425701101,"+",NA,NA,0.235868288497253,NA,10,-36.3468212562972,97.0073680027905,19.9866381079882,6.06434654408948e-06
"2610",2.93381034010952,-0.0299354545795598,NA,NA,NA,0.0537112392398024,0.233350903974717,NA,NA,NA,-0.268403446858351,NA,0.546110795340774,NA,9,-37.7762656978016,97.0140698571417,19.9933399623394,6.04405936985762e-06
"469",2.92566401049404,NA,NA,-0.191763750880923,NA,-0.0692233135856463,NA,-0.187174253123534,0.0987346371846675,"+",NA,NA,NA,NA,10,-36.3507643953066,97.0152542808093,19.9945243860071,6.04048106603604e-06
"235",2.87155396439878,NA,0.426465750694244,NA,-0.0608561233063414,NA,0.0663569856503063,0.044162218698253,0.0280375057104695,NA,NA,NA,NA,NA,9,-37.7778345312487,97.0172075240359,19.9964776292337,6.03458468140923e-06
"1922",2.95078703122343,0.145323106892461,NA,NA,NA,NA,NA,NA,0.132550307362506,"+",-0.0838309092694642,-0.0754987542407711,NA,NA,10,-36.3548508171914,97.0234271245788,20.0026972297765,6.01584747790971e-06
"4275",2.86596370034673,NA,0.451230075488816,NA,NA,0.0700080073366918,0.120959521807858,NA,0.0617024337173606,NA,NA,NA,NA,-0.0517542624460659,9,-37.7856569386984,97.0328523389353,20.012122444133,5.98756384906322e-06
"187",2.86706206665426,NA,0.43152578488049,NA,0.00521636503273642,0.0891450622021564,0.146686533560534,NA,0.0611349458811034,NA,NA,NA,NA,NA,9,-37.7928054666238,97.0471493947861,20.0264194999838,5.94491420439257e-06
"4140",2.86354180376263,-0.0598038035297829,0.488077799163019,NA,-0.0351916446275276,NA,0.0886825479676675,NA,NA,NA,NA,NA,NA,-0.0587799327315388,9,-37.7951047915812,97.0517480447008,20.0310181498986,5.93126061782454e-06
"7697",2.87214641772868,NA,NA,NA,NA,-0.0261637300274036,NA,NA,NA,NA,-0.104395445272127,-0.216705946524208,0.655910922255761,-0.209995527991377,9,-37.7968030914271,97.0551446443927,20.0344147495904,5.92119610752839e-06
