"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"2072",2.5428758501659,0.0459822586512589,0.383002690861732,0.0553209946084062,NA,0.0411582148578614,NA,NA,NA,NA,NA,NA,-0.0478911953268832,NA,9,8.9885119797986,2.14062309922632,23.2146460940024,3.96289527703469e-06
"1103",2.53939277945391,NA,0.390567168425166,0.0712569481349155,-0.0673979129314933,NA,NA,0.00613933503929582,NA,NA,NA,0.0237594808702689,NA,NA,9,8.98783869273325,2.14196967335703,23.2159926681331,3.96022800892263e-06
"6164",2.54872610887295,0.0534947905695625,0.408493485834363,NA,NA,0.0246356201733845,NA,NA,NA,NA,NA,NA,-0.0327819890644743,-0.0591058482155258,9,8.98054211800087,2.15656282282179,23.2305858175979,3.93143707463575e-06
"5651",2.53800011347482,NA,0.445565829833024,NA,NA,0.0218407350391675,NA,NA,NA,NA,-0.0725638912214241,-0.00515851289623351,NA,-0.0320292276218582,9,8.97332526606927,2.17099652668499,23.2450195214611,3.90316660996913e-06
"2127",2.53500607260749,NA,0.391102186304386,0.0390892528740351,-0.0548379371828357,NA,NA,0.0221635157265013,NA,NA,NA,NA,-0.0297808748012196,NA,9,8.97326929351684,2.17110847178986,23.2451314665659,3.90294814588546e-06
"2124",2.54035028941936,0.039798993795048,0.368396976023811,NA,-0.0430180127230158,NA,NA,0.0393220211202454,NA,NA,NA,NA,-0.0424612578463724,NA,9,8.97153456783724,2.17457792314905,23.2486009179251,3.89618347063499e-06
"571",2.53542488212374,NA,0.441383323341386,NA,-0.0433669704937884,0.0147363977756681,-0.00400124248860684,NA,NA,NA,-0.0827800729565275,NA,NA,NA,9,8.96999196928371,2.17766312025611,23.2516861150322,3.89017785696531e-06
"48",2.54305381396792,0.00374696305526904,0.385148055574758,0.0607858657216588,-0.0406441190191414,NA,0.027621742723706,NA,NA,NA,NA,NA,NA,NA,9,8.96252939332734,2.19258827216884,23.2666112669449,3.86125516235201e-06
"2347",2.41381983881497,NA,0.271878806554808,NA,-0.0584574999284619,NA,0.0303231777888421,NA,NA,"+",NA,NA,0.0049134825606133,NA,10,10.2098619087882,2.19932380147112,23.2733467962472,3.84827323601342e-06
"4140",2.55108550863355,0.0406694388171403,0.40425020010444,NA,-0.0134452796900813,NA,0.00148788287957298,NA,NA,NA,NA,NA,NA,-0.0606181967064158,9,8.95708416768552,2.20347872345248,23.2775017182286,3.84028689701031e-06
"5667",2.54136307292195,NA,0.441379609187329,NA,NA,NA,-0.00835140215718197,NA,NA,NA,-0.0633941549539295,-0.00349808909316684,NA,-0.0293543129712276,9,8.95499594166476,2.207655175494,23.2816781702701,3.83227587730582e-06
"2465",2.32578827678607,NA,NA,NA,NA,NA,0.0842188397679547,NA,0.191618181427702,"+",NA,NA,0.0191365348043298,NA,9,8.95291165093305,2.21182375695744,23.2858467517335,3.82429661864947e-06
"5159",2.54728517418496,NA,0.41616736440404,0.0702199835526839,NA,NA,0.0266733468524156,NA,NA,NA,NA,0.0193700458492735,NA,-0.0545445603985221,9,8.95069642978673,2.21625419925007,23.2902771940261,3.81583433228842e-06
"4659",2.53838048595191,NA,0.448176186985537,NA,NA,0.0196563061150505,-0.00362673599482199,NA,NA,NA,-0.0748723364877896,NA,NA,-0.031795065935996,9,8.94880499528696,2.2200370682496,23.2940600630257,3.8086237529059e-06
"4545",2.26986967226376,NA,NA,NA,NA,NA,NA,-0.0625814602240822,0.226097458867481,"+",NA,NA,NA,-0.0610917777306551,9,8.94669780927786,2.2242514402678,23.2982744350439,3.80060672387202e-06
"1195",2.53603966529529,NA,0.346725154384815,NA,-0.0482476528227781,NA,0.0452444725242888,NA,0.0626696137076615,NA,NA,0.0174836874119962,NA,NA,9,8.9398307548837,2.23798554905613,23.3120085438322,3.77459715753157e-06
"4354",2.32738208078634,0.123941634804046,NA,NA,NA,NA,NA,NA,NA,"+",NA,NA,NA,0.00560463136265513,8,7.71546112096691,2.24349636271735,23.3175193574934,3.76421092246369e-06
"280",2.44346122526601,0.0471889837970005,0.26692688448012,0.0206812094449409,NA,0.0174155307767647,NA,NA,NA,"+",NA,NA,NA,NA,10,10.1873665629583,2.24431449313103,23.3183374879071,3.76267142964204e-06
"421",2.32432920864182,NA,NA,-7.10555419091895e-06,NA,NA,0.0804446649518022,NA,0.206882129777209,"+",NA,NA,NA,NA,9,8.93149852689483,2.25465000503387,23.32867299981,3.74327701792332e-06
"215",2.53844863302891,NA,0.356622922839154,0.0562479614218061,NA,-0.00857339124323542,NA,-0.00516947393044327,0.0542216561233978,NA,NA,NA,NA,NA,9,8.92947700637147,2.25869304608059,23.3327160408567,3.7357175499911e-06
"104",2.54637548185868,0.0312367970927459,0.346589787004323,0.050910233723284,NA,NA,0.0367177556834779,0.0377381483094289,NA,NA,NA,NA,NA,NA,9,8.9269245661158,2.26379792659193,23.337820921368,3.72619451279462e-06
"1316",2.44704277304581,0.0573639616213953,0.257347146935701,NA,NA,NA,0.0224553411633654,NA,NA,"+",NA,0.0297989345638019,NA,NA,10,10.1734842398893,2.27207913926908,23.3461021340452,3.71079770623129e-06
"2312",2.44363513760306,0.04469624960613,0.267122145817545,0.00451865506576919,NA,NA,NA,NA,NA,"+",NA,NA,9.62756920757884e-06,NA,10,10.1644845096336,2.29007859978037,23.3641015945565,3.67755135633159e-06
"1079",2.540573980759,NA,0.372593324264905,0.122371035967764,NA,0.0519644054706545,0.0680123673998023,NA,NA,NA,NA,0.020386461707795,NA,NA,9,8.91315510497469,2.29133684887415,23.3653598436502,3.67523844613146e-06
"5156",2.55805678606818,0.0629838163283418,0.399180852560488,NA,NA,NA,0.00303779376131125,NA,NA,NA,NA,0.0243614973902145,NA,-0.0683170110634792,9,8.90956377251526,2.29851951379302,23.3725425085691,3.66206311566061e-06
"1220",2.54570318736389,0.0572454648086832,0.323758313699804,NA,NA,NA,NA,0.0204866505595906,0.0415362955733685,NA,NA,-0.00279570514492394,NA,NA,9,8.90025834819801,2.31713036242751,23.3911533572036,3.62814412455123e-06
"1188",2.54765765719941,0.0490387279627079,0.321485540631254,NA,NA,NA,0.0355031607264325,NA,0.0668470254055591,NA,NA,0.0191234811225612,NA,NA,9,8.90025531233722,2.31713643414908,23.3911594289252,3.62813311002747e-06
"1064",2.55813892446246,0.0480612953893278,0.362734846265616,0.0705358121699873,NA,NA,0.0375378040132317,NA,NA,NA,NA,0.0454978984335724,NA,NA,9,8.89607786315382,2.32549133251589,23.399514327292,3.61300838171691e-06
"108",2.54116986210159,0.032795079178951,0.338486154540702,NA,-0.0451734396071822,NA,0.0380106529849701,0.0553841800235784,NA,NA,NA,NA,NA,NA,9,8.89530003624016,2.32704698634321,23.4010699811193,3.61019917923661e-06
"1635",2.5371616028375,NA,0.410820576961302,NA,NA,NA,0.00471542112956971,0.0288125358982126,NA,NA,-0.0708229685242862,-0.00815992136611431,NA,NA,9,8.8942562732597,2.32913451230413,23.4031575070802,3.606432952847e-06
"32",2.54408141274051,0.0245216634055643,0.378743006257032,0.0607437888718146,-0.0352392521615237,0.00843762738420254,NA,NA,NA,NA,NA,NA,NA,NA,9,8.89402086306841,2.32960533268672,23.4036283274628,3.60558406169842e-06
"4124",2.55122200728368,0.0447050293639864,0.404917040276482,NA,-0.0107235211408509,0.00481983341210651,NA,NA,NA,NA,NA,NA,NA,-0.0656251125416599,9,8.8891155755441,2.33941590773534,23.4134389025114,3.58794094284527e-06
"3332",2.45062224404904,0.0599548861392203,0.26561996553118,NA,NA,NA,NA,NA,NA,"+",NA,0.0218819371110308,-0.00686958413935406,NA,10,10.1344775850098,2.35009244902798,23.4241154438041,3.56883857519713e-06
"290",2.31906199477468,0.114133140115873,NA,NA,NA,NA,0.0275965100722605,NA,NA,"+",NA,NA,NA,NA,8,7.65976559808597,2.35488740847923,23.4289104032553,3.56029260555701e-06
"3080",2.55562692718445,0.0604123923635382,0.373246793804142,0.0377280561430009,NA,NA,NA,NA,NA,NA,NA,0.0330358496066168,-0.0304123273056927,NA,9,8.8810365514658,2.35557395589193,23.429596950668,3.5590706604614e-06
"156",2.54353419746383,0.0285143453242094,0.345002115845022,NA,-0.0299077994821177,-0.0267327369926753,NA,NA,0.0587757366551985,NA,NA,NA,NA,NA,9,8.87772557076313,2.36219591729726,23.4362189120733,3.54730613299438e-06
"1100",2.5488437184345,0.0593810839183495,0.347661579775048,NA,-0.0442586754376364,NA,NA,0.02865167203305,NA,NA,NA,0.0206283506975533,NA,NA,9,8.8775748663227,2.36249732617812,23.4365203209542,3.54677157848945e-06
"1441",2.32795377344921,NA,NA,NA,NA,NA,0.0840309047584269,NA,0.207477507100639,"+",NA,0.0110085844997828,NA,NA,9,8.86130747988035,2.39503209906282,23.4690550938389,3.48954162751146e-06
"2095",2.5417798177079,NA,0.389957753858599,0.057964294797393,-0.0427247937834064,NA,0.0258145532163739,NA,NA,NA,NA,NA,-0.00658682811962077,NA,9,8.85875506202828,2.40013693476697,23.474159929543,3.48064621639826e-06
"296",2.44040410666339,0.0361440620966501,0.26748993985458,0.00896539565609267,NA,NA,0.0182581413738677,NA,NA,"+",NA,NA,NA,NA,10,10.1080759241866,2.40289577067446,23.4769187654505,3.47584826047079e-06
"2434",2.34357130853803,0.0959439983226095,NA,NA,NA,NA,NA,NA,0.159956965506977,"+",NA,NA,-0.00183771167514308,NA,9,8.8523683639456,2.41291033093233,23.4869333257084,3.45848721662412e-06
"1055",2.5412944328383,NA,0.395283273318123,0.0710372160204851,-0.070132915923471,-0.00479403753354278,NA,NA,NA,NA,NA,0.0297759544865656,NA,NA,9,8.84748802571652,2.4226710073905,23.4966940021666,3.44164974893378e-06
"627",2.53552957362509,NA,0.418082435442323,NA,NA,0.0163159447897225,0.00913284445238315,0.0250865740945371,NA,NA,-0.0819851477751947,NA,NA,NA,9,8.84244089236556,2.43276527409241,23.5067882688685,3.42432304557586e-06
"2120",2.54735561151312,0.0473003335978364,0.362225546281266,0.0260982341920638,NA,NA,NA,0.025559589565281,NA,NA,NA,NA,-0.0281917167025429,NA,9,8.84175602062312,2.43413501757728,23.5081580123534,3.42197862638984e-06
"1096",2.55308929744167,0.0551719753590662,0.354927255496551,0.0504190534960565,NA,NA,NA,0.0130624615372655,NA,NA,NA,0.0167456549535406,NA,NA,9,8.83870183071264,2.44024339739826,23.5142663921743,3.41154319779745e-06
"961",2.27991694549893,NA,NA,NA,NA,NA,NA,-0.0620454991670929,0.250828384162787,"+",-0.0558631952423708,NA,NA,NA,9,8.83556001997995,2.44652701886363,23.5205500136397,3.40084159477215e-06
"1223",2.53608393283567,NA,0.356059485775281,0.056872950236877,NA,NA,NA,-0.00100278510349912,0.0494179621113445,NA,NA,-0.0135456974389324,NA,NA,9,8.83156658277284,2.45451389327786,23.5285368880539,3.38728762888062e-06
"95",2.53798926386334,NA,0.382927173469669,0.0578086462068315,-0.051641373414277,-0.00148285825072597,NA,0.0141540204397557,NA,NA,NA,NA,NA,NA,9,8.82357268608772,2.4705016866481,23.5445246814242,3.36031794159824e-06
"2331",2.42628304047262,NA,0.292648893806231,NA,-0.0555163511913353,0.00275538047008773,NA,NA,NA,"+",NA,NA,-0.0111264774452797,NA,10,10.0504855896589,2.51807643972977,23.5920994345058,3.28132799976835e-06
"219",2.53574348756187,NA,0.349252679778854,NA,-0.0511899328594328,-0.0370575028765615,NA,0.0227199132553815,0.0544610399385875,NA,NA,NA,NA,NA,9,8.79281691558238,2.53201322765877,23.6060362224349,3.25854189701453e-06
"6171",2.53883947734897,NA,0.42197264950904,NA,-0.0379757170359454,0.00594342359108603,NA,NA,NA,NA,NA,NA,-0.0320554121535666,-0.0387295910424113,9,8.79264513279659,2.53235679323034,23.6063797880064,3.2579821836858e-06
"3147",2.53361083686186,NA,0.397551243706124,NA,-0.0707854250182221,NA,NA,0.0259194713070794,NA,NA,NA,0.0186360532215467,-0.0527618628592993,NA,9,8.79165686768454,2.53433332345445,23.6083563182305,3.25476402401735e-06
"5140",2.55703571314642,0.0643811740891733,0.401163034324319,NA,NA,0.00561941050335437,NA,NA,NA,NA,NA,0.0206881744283323,NA,-0.0735665453702809,9,8.79023688147798,2.53717329586757,23.6111962906436,3.25014558383436e-06
"1619",2.53403442626905,NA,0.42088045604316,NA,NA,0.0171680255075359,NA,0.0241622099959841,NA,NA,-0.0839982017764368,-0.0119558224872116,NA,NA,9,8.78441582946991,2.54881539988371,23.6228383946598,3.23128127568397e-06
"1307",2.43195075586218,NA,0.291204377768209,NA,-0.0671667207336905,-0.00838776441678589,NA,NA,NA,"+",NA,0.0193740916766166,NA,NA,10,10.0263699276469,2.56630776375373,23.6403307585298,3.20314313179689e-06
"2151",2.54211560698602,NA,0.361825352369076,0.0615602205926188,NA,NA,0.0435184815942921,0.0294803169384314,NA,NA,NA,NA,-0.000379833256536444,NA,9,8.76700702198987,2.58363301484379,23.6576560096199,3.17551533965604e-06
"2945",2.31082125850892,NA,NA,NA,NA,NA,NA,NA,0.255380452019725,"+",-0.133591164402476,NA,0.0861715754865621,NA,9,8.76642140916401,2.58480424049551,23.6588272352716,3.17365626154754e-06
"6180",2.55189638515491,0.0463650042048988,0.40578871507385,NA,NA,NA,-0.00449727774381812,NA,NA,NA,NA,NA,-0.0157350507337842,-0.0567815920621857,9,8.76200184700818,2.59364336480717,23.6676663595833,3.15966103959521e-06
"315",2.4120845621171,NA,0.272782475384568,NA,-0.0576451851177567,0.00880382351136715,0.0324192149309455,NA,NA,"+",NA,NA,NA,NA,10,10.0110599199736,2.59692777910048,23.6709507738766,3.15447647988065e-06
"2155",2.53265993144919,NA,0.371680150107009,NA,-0.0601725242696572,NA,0.0313466295415434,0.0498976008177891,NA,NA,NA,NA,-0.0341189983263854,NA,9,8.75894093763083,2.59976518356188,23.673788178338,3.15000439009392e-06
"2324",2.43809647456091,0.0533624600293846,0.267958595145697,NA,NA,0.0198760860372215,NA,NA,NA,"+",NA,NA,-0.018195653823822,NA,10,10.0059988858099,2.60704984742777,23.6810728422039,3.13855189806495e-06
"1131",2.53591793811599,NA,0.353610078931142,NA,-0.0690287836026533,NA,0.0511632417519516,0.0513712409102186,NA,NA,NA,0.0169426958178758,NA,NA,9,8.75225100657487,2.6131450456738,23.6871680404499,3.12900141047365e-06
"1227",2.53293175056703,NA,0.355602624560285,NA,-0.0379296695180135,NA,NA,0.0160493811995527,0.0339363100285249,NA,NA,-0.0160586912029424,NA,NA,9,8.7461372127536,2.62537263331634,23.6993956280924,3.10992970064034e-06
"212",2.54627000285537,0.0492797734012383,0.320858750242288,NA,NA,-0.0249222300122636,NA,0.0226304164223882,0.0575355842084483,NA,NA,NA,NA,NA,9,8.74534696916541,2.62695312049271,23.7009761152688,3.10747306943108e-06
"1251",2.53167715334193,NA,0.316581846290648,NA,NA,NA,0.0493916689075951,0.0358123693785434,0.0684789778497665,NA,NA,-0.0150265201474676,NA,NA,9,8.74330857196594,2.63102991489165,23.7050529096677,3.10114525651802e-06
"1799",2.45231030079652,NA,0.323203288426282,0.00795570285324869,NA,NA,NA,NA,NA,"+",-0.0380128359529857,0.000962238760355849,NA,NA,10,9.98846026011802,2.64212709881157,23.7161500935877,3.08398591599398e-06
"3140",2.55172636303973,0.0693327329975046,0.356917998949515,NA,NA,NA,NA,0.0294063276591356,NA,NA,NA,0.0215340277823312,-0.0439366446700038,NA,9,8.7353093309534,2.64702839691673,23.7210513916928,3.07643740198796e-06
"1175",2.53675432185388,NA,0.354337296073306,0.0520687796153292,NA,-0.00702772811369401,NA,NA,0.0533440103728849,NA,NA,-0.0116194188286531,NA,NA,9,8.73294842072438,2.65175021737476,23.7257732121508,3.06918277658605e-06
"1068",2.55402454250996,0.0496032028736927,0.365549746099772,NA,-0.0524913811194287,NA,0.0290787062214025,NA,NA,NA,NA,0.0454856483220521,NA,NA,9,8.73209886432271,2.65344933017811,23.7274723249542,3.06657643998202e-06
"2343",2.444358538084,NA,0.272376929531961,0.037532217577355,NA,NA,0.0374221028145767,NA,NA,"+",NA,NA,0.0265907974076386,NA,10,9.98154609109491,2.65595543685781,23.7299784316339,3.06273626260801e-06
"1179",2.53947435835463,NA,0.359804976677666,NA,-0.0537032906147501,-0.0394007932930933,NA,NA,0.0594345859633318,NA,NA,0.0140764847050651,NA,NA,9,8.72937233569485,2.65890238743383,23.7329253822099,3.05822671957737e-06
"4187",2.53864934072913,NA,0.40347041124163,NA,-0.0432573661957227,-0.0140850360297115,NA,0.0346873848892968,NA,NA,NA,NA,NA,-0.0572250513801934,9,8.72755776564664,2.66253152753026,23.7365545223063,3.05268238478461e-06
"2088",2.54900490491218,0.0246473933022549,0.375103064767748,0.0497741677663858,NA,NA,0.0205151471063864,NA,NA,NA,NA,NA,-0.0084263411345456,NA,9,8.72741615456455,2.66281474969443,23.7368377444705,3.05225012173618e-06
"807",2.4487076318583,NA,0.313190479667241,0.0115843360790993,NA,NA,0.0129330693022512,NA,NA,"+",-0.0292164521273394,NA,NA,NA,10,9.97300644373869,2.67303473157024,23.7470577263463,3.03669293367134e-06
"88",2.54847182244963,0.0453331631128772,0.357204803010078,0.0537835409505095,NA,0.0087601138415642,NA,0.0138754224056868,NA,NA,NA,NA,NA,NA,9,8.71481225779692,2.68802254322969,23.7620455380058,3.01402129844288e-06
"457",2.26508716616114,NA,NA,NA,-0.0428472776115031,NA,NA,-0.0793119517163591,0.182792745924801,"+",NA,NA,NA,NA,9,8.70577599485229,2.70609506911895,23.780118063895,2.98690849317714e-06
"6243",2.53980136361514,NA,0.39646178486658,NA,NA,NA,0.0234017507010852,0.0379586455329913,NA,NA,NA,NA,-0.0131692623284353,-0.0571399290580364,9,8.70459639233323,2.70845427415707,23.7824772689331,2.98338720566251e-06
"5163",2.54332245262445,NA,0.412191194219586,NA,-0.0402635847802591,NA,0.0186937759683392,NA,NA,NA,NA,0.0113469438355324,NA,-0.048725971152523,9,8.69717002377178,2.72330701127998,23.7973300060561,2.96131353775697e-06
"2076",2.54294208290517,0.035488106125899,0.391264963683574,NA,-0.0324166165593529,0.0152293338659864,NA,NA,NA,NA,NA,NA,-0.0497105452546543,NA,9,8.69414251270874,2.72936203340605,23.8033850281821,2.95236168601297e-06
"187",2.53734061825982,NA,0.34556485487753,NA,-0.036853655252906,-0.0244329945982113,0.0292453989087838,NA,0.0732482166615535,NA,NA,NA,NA,NA,9,8.68998586494322,2.73767532893708,23.8116983237132,2.94011522814625e-06
"243",2.5354682300463,NA,0.315573639553099,NA,NA,-0.0237416305598189,0.0469302307171489,0.0325326799270396,0.0809517642511842,NA,NA,NA,NA,NA,9,8.68940453000387,2.73883799881579,23.8128609935919,2.93840653314858e-06
"2340",2.43588710204737,0.0395427315593986,0.257015563565264,NA,NA,NA,0.0202187191353022,NA,NA,"+",NA,NA,0.00752139454475957,NA,10,9.93305524246294,2.75293713412174,23.8269601288978,2.91776488034973e-06
"2337",2.31531052429629,NA,NA,NA,NA,NA,0.0860064305202779,NA,NA,"+",NA,NA,0.0944505841816633,NA,8,7.45633228683504,2.76175403098109,23.8357770257572,2.90493037525762e-06
"1300",2.44678751176763,0.0617856553796084,0.258576076995963,NA,NA,0.00717595851052965,NA,NA,NA,"+",NA,0.0186317904449606,NA,NA,10,9.92667441669131,2.76569878566501,23.8397217804411,2.89920640317756e-06
"2135",2.53701294929629,NA,0.398045665020999,0.0620681356487758,NA,0.0288295272998901,NA,-0.00247550557717609,NA,NA,NA,NA,-0.0406883981557023,NA,9,8.67590313350225,2.76584079181904,23.8398637865951,2.89900055790994e-06
"6187",2.54073631980345,NA,0.416159251474806,NA,-0.0378198484912844,NA,0.0084479918456605,NA,NA,NA,NA,NA,-0.0240307563905841,-0.0358329463601064,9,8.67585280632625,2.76594144617103,23.8399644409471,2.89885466306992e-06
"433",2.32120252371982,NA,NA,NA,NA,0.0122223727265488,0.0849536636817119,NA,0.202322255498856,"+",NA,NA,NA,NA,9,8.67345232375793,2.77074241130767,23.8447654060838,2.89190435836326e-06
"1048",2.55343496942379,0.0545343955826705,0.362159313794208,0.0625333675794792,NA,0.00960050813873519,NA,NA,NA,NA,NA,0.0202676997180884,NA,NA,9,8.66903904842874,2.77956896196604,23.8535919567421,2.87916970962906e-06
"1172",2.55040517197529,0.0511252887509962,0.330255470628977,NA,NA,-0.0267764732108459,NA,NA,0.0625771620148078,NA,NA,0.0136252827109546,NA,NA,9,8.66819673553863,2.78125358774627,23.8552765825224,2.87674556895561e-06
"1127",2.5436467036435,NA,0.363321293068658,0.067469874649718,NA,NA,0.0476607909768782,0.0261966315354642,NA,NA,NA,0.0108419966507021,NA,NA,9,8.66707796935474,2.78349112011406,23.8575141148901,2.87352896294392e-06
"7235",2.53777908613428,NA,0.406508003875542,NA,NA,NA,NA,0.0317100786009645,NA,NA,NA,-0.0209753416977611,-0.0133134242012206,-0.0632446694546032,9,8.66505577557714,2.78753550766924,23.8615585024453,2.86772400191153e-06
"5219",2.5385077187541,NA,0.392461425593613,NA,NA,NA,0.0220831571729889,0.0431468072858178,NA,NA,NA,-0.0169909617170006,NA,-0.063506086672377,9,8.6500383404619,2.81757037789972,23.8915933726758,2.82497989948985e-06
"2327",2.45416839807474,NA,0.30050199359293,0.0317523300925498,NA,0.0165208218704304,NA,NA,NA,"+",NA,NA,-0.00716114022847736,NA,10,9.89673180770749,2.82558400363264,23.8996069984087,2.81368338031365e-06
"3092",2.55283008106602,0.0735017811916803,0.377061646350137,NA,NA,0.022138726137619,NA,NA,NA,NA,NA,0.0319626588400177,-0.0612816487645898,NA,9,8.64010884550892,2.83742936780569,23.9114523625818,2.79706808029928e-06
"180",2.5444175629185,0.0310581342823951,0.327761675089168,NA,NA,-0.0183909943791476,0.0256973553874519,NA,0.0745647049651544,NA,NA,NA,NA,NA,9,8.62990840364687,2.8578302515298,23.9318532463059,2.76868177253319e-06
