"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"280",1.77779893050074,0.12520386017349,0.189648501753877,-0.0335562056188533,NA,-0.00854793788288217,NA,NA,NA,"+",NA,NA,NA,NA,NA,12,-40.8641307586013,107.894928183869,31.3115562582053,5.52322040032323e-08
"11073",1.63035260277297,NA,NA,NA,NA,NA,NA,0.066022241904707,NA,"+","+",NA,-0.0543332322637634,NA,0.022585929221777,12,-40.8729290721724,107.912524811011,31.3291528853474,5.47483852687052e-08
"10849",1.70620050579123,NA,NA,NA,NA,NA,0.0997432715997956,0.32521713153676,NA,NA,"+",NA,-0.0496216001775391,NA,0.065404964096898,11,-42.0489847315538,107.91865911828,31.335287192616,5.45807208176118e-08
"6411",1.75237551814608,NA,0.265899612817605,NA,-0.0785241184709936,NA,NA,NA,NA,"+",NA,NA,-0.0549900767364013,-0.0207864724320361,NA,12,-40.8812632549949,107.929193176657,31.3458212509925,5.42939983186788e-08
"6467",1.74095047542865,NA,0.266783300127966,NA,NA,NA,NA,0.000667390947117463,NA,"+",NA,NA,-0.0833003759874641,-0.0104969699550703,NA,12,-40.8853640081301,107.937394682927,31.3540227572629,5.4071807920204e-08
"5009",1.64695905299775,NA,NA,NA,NA,0.00319259611344794,NA,NA,-0.0688847282851232,"+","+",NA,NA,0.0852722469537492,NA,12,-40.8888236457844,107.944313958235,31.3609420325714,5.388506227988e-08
"9121",1.62844238581935,NA,NA,NA,NA,NA,0.0805747288257381,NA,-0.0323279645689348,"+","+",NA,NA,NA,0.0165913847819004,12,-40.8986871050672,107.964040876801,31.3806689511372,5.33561817457302e-08
"10507",1.75205286755141,NA,0.248802646944049,NA,-0.0847690327801992,NA,NA,NA,NA,"+",NA,NA,-0.0628935158215431,NA,0.0214640122626066,12,-40.9067116398622,107.980089946391,31.396718020727,5.29297365094485e-08
"8454",1.73965825626701,0.197922019163333,NA,-0.0709576884444293,NA,NA,NA,NA,NA,"+",NA,NA,NA,NA,0.015792990743977,11,-42.0884573271443,107.997604309461,31.4142323837971,5.24682448306835e-08
"2319",1.75462128863092,NA,0.244213298007126,-0.0244595815673998,-0.0687945361640528,NA,NA,NA,NA,"+",NA,NA,-0.0727822951110341,NA,NA,12,-40.9158483989782,107.998363464623,31.4149915389591,5.24483328405425e-08
"2665",1.71377657201065,NA,NA,NA,-0.0593094529683006,NA,0.0808970864204306,0.339742384603729,NA,NA,"+",NA,-0.0316062839148387,NA,NA,11,-42.089334277706,107.999358210584,31.4159862849205,5.24222529431601e-08
"12555",1.76826835470179,NA,0.281178086835403,NA,-0.113462833457371,NA,NA,NA,NA,"+",NA,NA,NA,-0.0632338813695,0.0517013713397004,12,-40.9178407340275,108.002348134722,31.4189762090577,5.23439422138286e-08
"10017",1.63394107478332,NA,NA,NA,NA,NA,0.0776679941194134,NA,NA,"+","+",0.0228600621563944,NA,NA,-0.00691547337600397,12,-40.9269929373,108.020652541267,31.4372806156027,5.18670653801708e-08
