"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"4357",2.68943765966704,NA,NA,-0.033320357615908,NA,NA,NA,NA,NA,"+",NA,NA,NA,0.0867693359370063,NA,10,-52.7917224805046,127.090294276078,18.2787913258084,1.23827923653609e-05
"1554",2.48980805974339,0.124721593370751,NA,NA,NA,0.0261426626944934,NA,NA,NA,NA,"+",0.0235374908844004,NA,NA,NA,10,-52.7919916237499,127.090832562568,18.279329612299,1.23794600688904e-05
"4801",2.50414656278787,NA,NA,NA,NA,NA,NA,-0.0894897846428881,0.11549490357827,NA,"+",NA,NA,-0.000565981113464315,NA,10,-52.7924743141587,127.091797943386,18.2802949931166,1.23734860641623e-05
"13057",2.62514281744675,NA,NA,NA,NA,NA,NA,NA,NA,"+","+",NA,NA,0.0734213287381871,0.0217621123186483,11,-51.643307664732,127.107304984637,18.2958020343672,1.22779189543032e-05
"8283",2.53115357163197,NA,0.283019148562169,NA,-0.00885608594421667,-0.0218123922443435,NA,-0.171892377613948,NA,NA,NA,NA,NA,NA,0.027077206583632,11,-51.6439847479425,127.108659151057,18.2971562007882,1.22696085952393e-05
"2316",2.6417392526283,0.0590608667664011,0.263971953725145,NA,0.0381855748466863,NA,NA,NA,NA,"+",NA,NA,-0.010978315487688,NA,NA,12,-50.4720022847562,127.110671236179,18.2991682859098,1.22572710538744e-05
"6977",2.78632988557355,NA,NA,NA,NA,NA,NA,0.402150546556643,NA,"+","+",NA,-0.0450341321233186,0.0832691185012028,NA,12,-50.4723019925563,127.111270651779,18.29976770151,1.22535980045798e-05
"4369",2.68867315278923,NA,NA,NA,NA,-0.0374718159824166,NA,NA,NA,"+",NA,NA,NA,0.115686736948291,NA,10,-52.8061757091884,127.119200733445,18.3076977831759,1.2205108183729e-05
"582",2.4936114278299,0.106696132521197,NA,-0.0362269276275885,NA,NA,NA,-0.0234666844726638,NA,NA,"+",NA,NA,NA,NA,10,-52.8077803028699,127.122409920808,18.310906970539,1.2185539648228e-05
"778",2.58228288723203,0.104317297376286,NA,NA,0.0513752659701649,NA,NA,NA,NA,"+","+",NA,NA,NA,NA,11,-51.6514783571507,127.123646369474,18.3121434192045,1.21780085792942e-05
"2212",2.49825650275282,0.109785255832507,0.201834940674957,NA,NA,NA,-0.10949076793632,NA,0.000471557376625739,NA,NA,NA,-0.102413387046637,NA,NA,11,-51.6524904715344,127.125670598241,18.3141676479719,1.21656892769693e-05
"5411",2.66342567962625,NA,0.303182037230771,NA,NA,NA,-0.0513914231240044,NA,NA,"+",NA,-0.0660899704093142,NA,0.0558283363329555,NA,12,-50.4796667786985,127.126000224064,18.3144972737945,1.21636843795232e-05
"4187",2.53142556565059,NA,0.291268856340087,NA,0.00251059525513419,-0.0245571819543294,NA,-0.17040028387679,NA,NA,NA,NA,NA,0.0135340249995363,NA,11,-51.6638843533881,127.148458361949,18.3369554116792,1.20278615382344e-05
"969",2.8025218499484,NA,NA,NA,0.00910300658224174,NA,NA,0.423045827823778,0.0973166936289565,"+","+",NA,NA,NA,NA,12,-50.4946763545663,127.156019375799,18.3445164255299,1.19824759686771e-05
"713",2.50451894170944,NA,NA,NA,0.00421992830184613,NA,NA,-0.0909621671226124,0.114969674320423,NA,"+",NA,NA,NA,NA,10,-52.8309520031758,127.16875332142,18.3572503711508,1.1906426230202e-05
"2705",2.47243264370917,NA,NA,NA,NA,-0.00649553496238934,NA,NA,0.107340875786311,NA,"+",NA,-0.0818033864955122,NA,NA,10,-52.831776066364,127.170401447797,18.3588984975273,1.18966186242409e-05
"2092",2.49842410582709,0.110464491921152,0.199973472224576,NA,0.0144633066792452,NA,-0.104036750413441,NA,NA,NA,NA,NA,-0.105733808908718,NA,NA,11,-51.6771592514258,127.175008158024,18.3635052077547,1.18692480211076e-05
"4933",2.80420290637493,NA,NA,-0.0285414102980047,NA,NA,NA,0.403735659464945,NA,"+","+",NA,NA,0.0610920336182515,NA,12,-50.5044962609896,127.175659188646,18.3641562383766,1.18653850279128e-05
"2443",2.63139168989257,NA,0.254217536070385,NA,0.0287007817890562,NA,NA,NA,0.0583603155731541,"+",NA,NA,-0.049864316212011,NA,NA,12,-50.5057528408476,127.178172348362,18.3666693980926,1.18504845878365e-05
"2439",2.6326766484856,NA,0.248193250127091,-0.0149718719837671,NA,NA,NA,NA,0.0585211182571686,"+",NA,NA,-0.0398199618567128,NA,NA,12,-50.5082773439299,127.183221354526,18.3717184042572,1.18206057334662e-05
"4484",2.642702041396,0.0494002750667378,0.238720188110908,NA,NA,NA,NA,NA,0.05305482380565,"+",NA,NA,NA,0.00199391828369172,NA,12,-50.5111259373094,127.188918541285,18.3774155910161,1.17869815477858e-05
"977",2.80033342131189,NA,NA,NA,NA,-0.00306639528830909,NA,0.422737133088772,0.099094208176792,"+","+",NA,NA,NA,NA,12,-50.5236005730812,127.213867812829,18.4023648625598,1.16408565690218e-05
"4487",2.65062702706136,NA,0.255647820618337,-0.00959386745473019,NA,NA,NA,NA,0.0670663823722397,"+",NA,NA,NA,-0.0160724580748929,NA,12,-50.5260381292041,127.218742925075,18.4072399748055,1.16125158828558e-05
"3235",2.46977415486163,NA,0.243296949388755,NA,NA,NA,-0.0557043207325135,NA,0.110357342545629,NA,NA,-0.0996448406429405,-0.129504404806056,NA,NA,11,-51.7120648470396,127.244819349252,18.4333163989823,1.14620921967895e-05
"1542",2.48869511958714,0.116916634036898,NA,-0.0194571312766734,NA,NA,NA,NA,NA,NA,"+",0.0303125406598342,NA,NA,NA,10,-52.8699628001276,127.246774915324,18.4352719650544,1.14508902349183e-05
"12545",2.690718790002,NA,NA,NA,NA,NA,NA,NA,NA,"+",NA,NA,NA,0.0775881180110312,0.0386679920913451,10,-52.8712688040908,127.24938692325,18.4378839729807,1.14359450882245e-05
"6531",2.63402567200766,NA,0.252308234627114,NA,NA,NA,NA,NA,0.0527647962978654,"+",NA,NA,-0.0392160411264634,0.00727641758190321,NA,12,-50.5425461612363,127.251758989139,18.4402560388699,1.14223897207423e-05
"404",2.64359125081439,0.0528422250193848,0.237209234426742,NA,NA,0.0112798270738937,NA,NA,0.0509980726190406,"+",NA,NA,NA,NA,NA,12,-50.5425911853384,127.251849037343,18.4403460870741,1.14218754494788e-05
"1115",2.52770382310249,NA,0.309896123293906,NA,0.00347435118313746,-0.00277301981667708,NA,-0.167649231728056,NA,NA,NA,-0.0215193949323864,NA,NA,NA,11,-51.7192147895643,127.259119234301,18.4476162840317,1.1380431180045e-05
"12363",2.52980390604446,NA,0.286447630090812,NA,-0.0091396187906906,NA,NA,-0.174088065623979,NA,NA,NA,NA,NA,-0.00837263991654477,0.0246480608193405,11,-51.7235019101695,127.267693475511,18.4561905252422,1.13317463325094e-05
"8580",2.64175890737135,0.0490890733717175,0.240574996065253,NA,NA,NA,NA,NA,0.0557638169795629,"+",NA,NA,NA,NA,-0.00322119703262061,12,-50.5517798296349,127.270226325936,18.4587233756671,1.13174046065309e-05
"272",2.64762379448917,0.0684308066501993,0.254670446573971,-0.0182395574071647,0.0411241055958649,NA,NA,NA,NA,"+",NA,NA,NA,NA,NA,12,-50.5563413820024,127.279349430671,18.4678464804021,1.12658972388442e-05
"1346",2.84345975853666,0.0895118215183682,NA,NA,NA,NA,NA,0.387981435385074,NA,"+",NA,0.0723260705079911,NA,NA,NA,11,-51.7315921826863,127.283874020545,18.4723710702758,1.12404392641433e-05
"5643",2.44072476916799,NA,0.234095033625776,NA,-0.0313207264131899,NA,NA,NA,NA,NA,"+",-0.0894223612375502,NA,0.0411642608109397,NA,11,-51.7395143418123,127.299718338797,18.4882153885277,1.11517425144179e-05
"5395",2.65438852485096,NA,0.280100586446006,NA,NA,-0.0182107540073438,NA,NA,NA,"+",NA,-0.0617788798142744,NA,0.0819310002826834,NA,12,-50.5716791360386,127.310024938744,18.4985219884746,1.10944220616107e-05
"2312",2.64328130191117,0.0500622060014348,0.264308296260543,-0.00427837874463814,NA,NA,NA,NA,NA,"+",NA,NA,-0.000143939214848479,NA,NA,12,-50.5733037334182,127.313274133503,18.5017711832337,1.10764127255228e-05
"13121",2.81456946761771,NA,NA,NA,NA,NA,NA,0.425970524601332,NA,"+","+",NA,NA,0.052274382117576,0.0355422394562417,12,-50.5777851472209,127.322236961108,18.5107340108391,1.10268857948737e-05
"4873",2.62443345671109,NA,NA,NA,-0.00286295810025764,NA,NA,NA,NA,"+","+",NA,NA,0.0845578902600111,NA,11,-51.7508387402818,127.322367135736,18.5108641854668,1.10261681078534e-05
"4945",2.80613996369509,NA,NA,NA,NA,-0.0268976510776548,NA,0.41101731764905,NA,"+","+",NA,NA,0.0834594930869182,NA,12,-50.5798386517188,127.326343970104,18.514841019835,1.10042652689204e-05
"4897",2.61779961511582,NA,NA,NA,NA,NA,0.0263088974236154,NA,NA,"+","+",NA,NA,0.0911004905355109,NA,11,-51.7553480796368,127.331385814446,18.5198828641767,1.09765593095864e-05
"5131",2.50075048957837,NA,0.240620637169269,NA,-0.0361805090299181,NA,NA,NA,NA,NA,NA,-0.086229166715744,NA,0.0491967850213515,NA,10,-52.9138457354038,127.334540785876,18.5230378356069,1.09592575942668e-05
"1172",2.48804541542221,0.11184079995562,0.202847593204626,NA,NA,0.0418966960917474,NA,NA,0.141884805208982,NA,NA,-0.13669592907577,NA,NA,NA,11,-51.7704000976333,127.361489850439,18.5499869001696,1.08125771684046e-05
"5761",2.47373554117983,NA,NA,NA,NA,NA,NA,NA,0.149221669832539,NA,"+",-0.0992413808660376,NA,0.0418990768735461,NA,10,-52.9279923929127,127.362834100894,18.5513311506245,1.08053122042723e-05
"10757",2.46691265129073,NA,NA,-0.0652508935674444,NA,NA,NA,NA,NA,NA,"+",NA,-0.109581741760689,NA,0.0848583862250159,10,-52.9283748912333,127.363599097535,18.5520961472658,1.0801179980835e-05
"1161",2.52834282353752,NA,NA,NA,-0.0159917504830358,NA,NA,NA,0.18271097233297,NA,NA,-0.0718591566364423,NA,NA,NA,9,-54.0744924243212,127.373474644561,18.5619716942915,1.07479776590221e-05
"7172",2.48958610123233,0.0592621268317841,0.227794791458957,NA,NA,NA,NA,NA,NA,NA,NA,-0.106454267976248,-0.0926331152491037,0.112928304863323,NA,11,-51.7777169004681,127.376123456109,18.5646205058394,1.0733752397441e-05
"2306",2.66253338248296,0.129815188950057,NA,NA,NA,NA,NA,NA,NA,"+",NA,NA,0.0590814177462619,NA,NA,10,-52.9463613498153,127.399572014699,18.5880690644298,1.06086417357441e-05
"5667",2.44174604159425,NA,0.225882577074324,NA,NA,NA,0.0270773913237527,NA,NA,NA,"+",-0.0878512093376418,NA,0.04761589308985,NA,11,-51.7900727926966,127.400835240566,18.5893322902963,1.06019432960527e-05
"13827",2.44162759455311,NA,0.231930552398894,NA,NA,NA,NA,NA,NA,NA,"+",-0.0923831967541541,NA,0.0429836605449665,-0.00325946034359026,11,-51.7919689717253,127.404627598623,18.5931246483538,1.05818591610867e-05
"6404",2.64418221425083,0.0466162372145636,0.245716374550892,NA,NA,NA,NA,NA,NA,"+",NA,NA,-0.0161786591710224,0.034127448387415,NA,12,-50.6232603595442,127.413187385755,18.6016844354858,1.05366667085745e-05
"423",2.665484154309,NA,0.261410545710509,-0.010159588262637,NA,NA,-0.0335043106288529,NA,0.0429963653867446,"+",NA,NA,NA,NA,NA,12,-50.6243428204225,127.415352307512,18.6038493572424,1.05252673498674e-05
"4499",2.65095084395234,NA,0.257699463242594,NA,NA,-0.00727379900802594,NA,NA,0.0629195562886808,"+",NA,NA,NA,-0.00773110495560971,NA,12,-50.6356250475253,127.437916761717,18.626413811448,1.04071862547037e-05
"1797",2.62234427696385,NA,NA,-0.0621380253396298,NA,NA,NA,NA,NA,"+","+",0.0542200940290775,NA,NA,NA,11,-51.8111145588591,127.442918772891,18.6314158226212,1.03811903452477e-05
"4243",2.50434645066234,NA,0.189682017008408,NA,NA,-0.0409062358659683,NA,NA,0.0690516728392126,NA,NA,NA,NA,-0.033141348450214,NA,10,-52.9722716811109,127.45139267729,18.6398897270209,1.03372987868557e-05
"5250",2.52477320849582,0.125346417614739,NA,NA,NA,NA,NA,NA,0.160862710964667,NA,NA,-0.120048731825486,NA,0.08443177530799,NA,10,-52.9729519659064,127.452753246881,18.641250296612,1.03302688711078e-05
"10249",2.53398563598293,NA,NA,NA,-0.00553190094172654,NA,NA,NA,NA,NA,NA,NA,-0.101520234297357,NA,0.0968432830591897,9,-54.1154690881894,127.455427972297,18.6439250220278,1.03164627886844e-05
"6180",2.49870140553657,0.110628552357484,0.202410988305679,NA,NA,NA,-0.110185561513651,NA,NA,NA,NA,NA,-0.101437506185595,-0.00165061267364995,NA,11,-51.8192828705162,127.459255396205,18.6477524459355,1.02967389294365e-05
"4515",2.65969381887457,NA,0.273469323388927,NA,NA,NA,-0.0374865242530511,NA,0.0560721807548666,"+",NA,NA,NA,-0.0219260337891146,NA,12,-50.6505050682424,127.467676803151,18.6561738528822,1.02534735677911e-05
"13571",2.65422535251436,NA,0.280035594259521,NA,NA,NA,NA,NA,NA,"+",NA,-0.065933471618398,NA,0.0675001857367336,0.018639788945557,12,-50.651474190419,127.469615047505,18.6581120972354,1.02435415126339e-05
"284",2.64932404009145,0.0765856266029998,0.252288377764037,NA,0.0389249908287373,0.02937800101967,NA,NA,NA,"+",NA,NA,NA,NA,NA,12,-50.6518571100817,127.47038088683,18.6588779365608,1.023961981007e-05
"177",2.52921112732516,NA,NA,NA,NA,-0.0349337371093116,0.0606584084241271,NA,0.146344370967527,NA,NA,NA,NA,NA,NA,9,-54.1246827892468,127.473855374412,18.6623524241426,1.02218465368576e-05
"149",2.53169267846861,NA,NA,-0.0455630467450102,NA,-0.0661497711769571,NA,NA,0.128065150707323,NA,NA,NA,NA,NA,NA,9,-54.1250344331273,127.474558662173,18.6630557119037,1.0218252718984e-05
"10627",2.63359350080464,NA,0.25470089907752,NA,NA,NA,NA,NA,0.057623247583647,"+",NA,NA,-0.0362691616775584,NA,-0.000226590576584922,12,-50.654793023566,127.476252713799,18.6647497635294,1.0209601259691e-05
"2319",2.63139196936517,NA,0.273721339670292,-0.0288138587000192,0.0385285850358152,NA,NA,NA,NA,"+",NA,NA,-0.0583088569465298,NA,NA,12,-50.656077206075,127.478821078817,18.6673181285474,1.019649868318e-05
"2324",2.6439820955171,0.0566453577346957,0.258109453133246,NA,NA,0.0265649185958408,NA,NA,NA,"+",NA,NA,-0.00431294343181242,NA,NA,12,-50.6603550091515,127.48737668497,18.6758737347003,1.01529732327716e-05
"1076",2.51183391065588,0.199483475231551,0.223497817535861,NA,NA,0.0389336371567238,-0.137545802763928,NA,NA,NA,NA,-0.0958503828540161,NA,NA,NA,11,-51.8370066946419,127.494703044456,18.683200094187,1.01158491045815e-05
"10273",2.53493508127691,NA,NA,NA,NA,NA,-0.0324976002383848,NA,NA,NA,NA,NA,-0.118627719589638,NA,0.0877303942657595,9,-54.1362499733858,127.49698974269,18.6854867924207,1.01042897668799e-05
"407",2.65255415251589,NA,0.252101468325885,-0.0082531560299925,NA,-0.013883776955927,NA,NA,0.060037601760749,"+",NA,NA,NA,NA,NA,12,-50.6658227924474,127.498312251561,18.6868093012921,1.00976104690529e-05
"2100",2.49813467571895,0.109383995446436,0.200717558710943,NA,NA,0.00516597879949351,-0.106481656225971,NA,NA,NA,NA,NA,-0.103067311135877,NA,NA,11,-51.8397802828947,127.500250220962,18.6887472706924,1.00878307779511e-05
"6465",2.81123875279386,NA,NA,NA,NA,NA,NA,0.346902292218511,NA,"+",NA,NA,-0.0762503327818309,0.108902769409783,NA,11,-51.8430887873397,127.506867229852,18.6953642795825,1.00545102958576e-05
"427",2.66436404331607,NA,0.267615733873722,NA,-0.0155118929737086,NA,-0.0415814139279616,NA,0.0393717405429497,"+",NA,NA,NA,NA,NA,12,-50.6732584944771,127.513183655621,18.7016807053516,1.00228061025416e-05
"169",2.52534166890708,NA,NA,NA,0.0243253749103011,NA,0.0898327962430383,NA,0.142397567851065,NA,NA,NA,NA,NA,NA,9,-54.1453448612469,127.515179518412,18.703676568143,1.00128090186904e-05
"2451",2.63365777423863,NA,0.253973205445032,NA,NA,0.00202501822152841,NA,NA,0.0570490952344152,"+",NA,NA,-0.0370940028884619,NA,NA,12,-50.6744211449488,127.515508956564,18.7040060062949,1.00111598538693e-05
"8583",2.65388054952522,NA,0.256379299642682,-0.000986847570822655,NA,NA,NA,NA,0.0578781725648647,"+",NA,NA,NA,NA,-0.00548009472468816,12,-50.6796740960076,127.526014858682,18.7145119084126,9.9587096010273e-06
"6665",2.47616394727697,NA,NA,NA,0.0468409181406892,NA,NA,NA,NA,NA,"+",NA,-0.131252543264267,0.0860381609955378,NA,10,-53.0152018893109,127.53725309369,18.7257501434211,9.9029073680676e-06
"13315",2.50196231231903,NA,0.237172749260956,NA,NA,NA,NA,NA,NA,NA,NA,-0.0915703331665806,NA,0.0514743345940279,3.06021723524423e-05,10,-53.0167871792339,127.540423673536,18.728920723267,9.88722082595253e-06
"4961",2.80542692281681,NA,NA,NA,NA,NA,0.0361633413084081,0.427977997173816,NA,"+","+",NA,NA,0.0794717155317106,NA,12,-50.6889793371328,127.544625340932,18.733122390663,9.8664712226264e-06
"10817",2.49627871586874,NA,NA,NA,NA,NA,NA,-0.0607087420061772,NA,NA,"+",NA,-0.0643843285105093,NA,0.0943832893224149,10,-53.0206732920655,127.5481958992,18.7366929489303,9.8488725313924e-06
"7681",2.47732884202925,NA,NA,NA,NA,NA,NA,NA,NA,NA,"+",-0.0174961670439475,-0.105290437095126,0.0971880471038693,NA,10,-53.0223403528722,127.551530020813,18.7400270705437,9.83246753986348e-06
"7179",2.47581423746343,NA,0.239110715143734,NA,0.0512258068156121,NA,NA,NA,NA,NA,NA,-0.115621593778771,-0.164061444733744,0.132819503406765,NA,11,-51.8677382323372,127.556166119847,18.7446631695775,9.80970178949511e-06
"3207",2.46694310175251,NA,0.222564867004225,-0.0326198483551309,NA,NA,NA,NA,0.138471004132397,NA,NA,-0.104118899700468,-0.106326556988703,NA,NA,11,-51.8681920277714,127.557073710715,18.7455707604459,9.80525120151683e-06
"311",2.67131106876494,NA,0.286189622598746,-0.0294464125582214,NA,-0.0262937293142694,-0.0641255354556124,NA,NA,"+",NA,NA,NA,NA,NA,12,-50.6976694190557,127.562005504778,18.7505025545088,9.78110224833928e-06
"8353",2.52573193459688,NA,NA,NA,NA,NA,0.0804836490950562,NA,0.121214061098795,NA,NA,NA,NA,NA,0.0307866523657229,9,-54.1696859455248,127.563861686968,18.7523587366987,9.77202870563207e-06
"5155",2.50195295444226,NA,0.233240430219247,NA,NA,NA,0.0225447997129604,NA,NA,NA,NA,-0.0871083430380682,NA,0.0561482518992121,NA,10,-53.0308479677595,127.568545250588,18.7570423003183,9.74917152028047e-06
"4231",2.5006193671196,NA,0.192427723512827,-0.0045787359104078,NA,NA,NA,NA,0.0754743279915187,NA,NA,NA,NA,-0.0604053834974664,NA,10,-53.03557242308,127.577994161228,18.7664912109591,9.70322062696338e-06
"280",2.64541089863709,0.0597246073821013,0.259816748348116,0.00765768399396644,NA,0.0284384073288252,NA,NA,NA,"+",NA,NA,NA,NA,NA,12,-50.7099537402333,127.586574147133,18.775071196864,9.66168304053928e-06
"8611",2.66322447781649,NA,0.270556559030828,NA,NA,NA,-0.0349963388787921,NA,0.0480574989904737,"+",NA,NA,NA,NA,-0.0137917916812854,12,-50.7121261643416,127.59091899535,18.7794160450805,9.6407165496765e-06
"167",2.50403570136769,NA,0.184371776198165,0.0460870676621873,NA,NA,0.0730356911955853,NA,0.0627679356107645,NA,NA,NA,NA,NA,NA,10,-53.0430716360741,127.592992587217,18.7814896369474,9.630726273796e-06
"4364",2.65310721861172,0.070557435428505,0.241456638968635,NA,0.0359531552072064,NA,NA,NA,NA,"+",NA,NA,NA,0.0303646749928677,NA,12,-50.7202843525931,127.607235371853,18.7957324215835,9.56238572245086e-06
"1186",2.54027514775803,0.170174865976964,NA,NA,NA,NA,-0.0970737895175786,NA,0.132275867162176,NA,NA,-0.0628877377215191,NA,NA,NA,10,-53.0506323569657,127.608114029,18.7966110787306,9.55818561585287e-06
"266",2.64117263995485,0.12108733982434,NA,NA,0.0553851895207266,NA,NA,NA,NA,"+",NA,NA,NA,NA,NA,10,-53.0511157321983,127.609080779465,18.7975778291958,9.55356654212025e-06
"8261",2.56715931657907,NA,NA,-0.0513298143267277,NA,NA,NA,-0.109447656963996,NA,NA,NA,NA,NA,NA,0.103835853409425,9,-54.1923977447996,127.609285285518,18.7977823352483,9.55258971097253e-06
"3219",2.46753952293659,NA,0.233346643386308,NA,NA,0.0277068006638916,NA,NA,0.132805314066328,NA,NA,-0.110091330480914,-0.107889546493687,NA,NA,11,-51.8995678757581,127.619825406689,18.8083224564193,9.50237940633111e-06
"435",2.66190747917289,NA,0.267758253419586,NA,NA,-0.0200846706947747,-0.036198081503961,NA,0.0473108896422439,"+",NA,NA,NA,NA,NA,12,-50.7279085759797,127.622483818626,18.8109808683568,9.48975717753606e-06
"1861",2.81321817492299,NA,NA,-0.0469458603935236,NA,NA,NA,0.424942565515927,NA,"+","+",0.0504937242526758,NA,NA,NA,12,-50.7290703867493,127.624807440165,18.8133044898959,9.47873827762443e-06
"399",2.65602185843996,NA,0.253590088651784,-0.00343282836901572,0.00621887393203328,NA,NA,NA,0.055589780980452,"+",NA,NA,NA,NA,NA,12,-50.7305658061678,127.627798279002,18.8162953287329,9.46457418161298e-06
"179",2.5035405637646,NA,0.176867920787817,NA,NA,-0.0476633244383727,0.0482991750688333,NA,0.0690751647075844,NA,NA,NA,NA,NA,NA,10,-53.0632805380688,127.633410391206,18.8219074409369,9.43805328244549e-06
"8460",2.64616077681301,0.0641858186025516,0.260159230697287,NA,0.0326081541440483,NA,NA,NA,NA,"+",NA,NA,NA,NA,0.00624987010400115,12,-50.7345630656685,127.635792798004,18.8242898477344,9.42681733477583e-06
"12675",2.65114164889624,NA,0.259303268831687,NA,NA,NA,NA,NA,0.0636681840193562,"+",NA,NA,NA,-0.0102186622248617,-0.0027638428148417,12,-50.7363089446025,127.639284555872,18.8277816056023,9.41037361152846e-06
"4259",2.49832029135417,NA,0.185160625221285,NA,NA,NA,0.0492076558101305,NA,0.0866784953130685,NA,NA,NA,NA,-0.0457008527643062,NA,10,-53.0678947436874,127.642638802443,18.8311358521741,9.3946044818992e-06
"4372",2.64971416320955,0.0581247904663496,0.246078118161424,NA,NA,0.00918495203020733,NA,NA,NA,"+",NA,NA,NA,0.0250517683855277,NA,12,-50.7422561931858,127.651179053038,18.839676102769,9.35457387232738e-06
"8587",2.65486387850927,NA,0.258851522746577,NA,0.00966572131048418,NA,NA,NA,0.0600038097651609,"+",NA,NA,NA,NA,-0.0105794965059118,12,-50.7447168999541,127.656100466575,18.8445975163057,9.33158330720515e-06
"3211",2.47071638391847,NA,0.226101980063788,NA,0.0298917780906195,NA,NA,NA,0.128597432183474,NA,NA,-0.0948479032962038,-0.115376453225341,NA,NA,11,-51.9189673210502,127.658624297273,18.8471213470035,9.31981506582389e-06
"165",2.52756015960779,NA,NA,0.00397886791004577,NA,NA,0.07102840599421,NA,0.137855486705778,NA,NA,NA,NA,NA,NA,9,-54.2194981748762,127.663486145671,18.8519831954014,9.2971868167731e-06
"10500",2.64383435260141,0.048876130677173,0.25705402136231,NA,NA,NA,NA,NA,NA,"+",NA,NA,-0.00289204633497815,NA,0.0199587020190314,12,-50.7496466938491,127.665960054365,18.8544571040957,9.28569373080071e-06
"4360",2.65000918272292,0.0555474591122129,0.247351242226223,0.00894844434682182,NA,NA,NA,NA,NA,"+",NA,NA,NA,0.0323554741272445,NA,12,-50.750331585785,127.667329838237,18.8558268879674,9.279336211401e-06
"11265",2.5324407218458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035812239204443,-0.111928811993557,NA,0.0710471994287164,9,-54.2247691298873,127.674028055693,18.8625251054236,9.24831068842892e-06
"4361",2.68971864341135,NA,NA,NA,-0.00655317511329239,NA,NA,NA,NA,"+",NA,NA,NA,0.0973993248037021,NA,10,-53.0845131297918,127.675875574652,18.8643726243828,9.23977141848323e-06
"4235",2.49930045084536,NA,0.199708867223088,NA,-0.0409212470620913,NA,NA,NA,0.0726401165895152,NA,NA,NA,NA,-0.0545140339286433,NA,10,-53.0867732197964,127.680395754661,18.8688928043919,9.2189122840957e-06
"14849",2.47485914427911,NA,NA,NA,NA,NA,NA,NA,NA,NA,"+",NA,-0.1102901128298,0.0566296220259734,0.0485011271032092,10,-53.0884770023741,127.683803319817,18.8723003695474,9.20321863503983e-06
"4937",2.80844745888986,NA,NA,NA,0.0054031813343041,NA,NA,0.411038460106665,NA,"+","+",NA,NA,0.0699105705179954,NA,12,-50.76017160094,127.687009868547,18.8755069182774,9.18847517259261e-06
"6411",2.63516604589386,NA,0.25793728447362,NA,0.0331491813465732,NA,NA,NA,NA,"+",NA,NA,-0.0664768527357173,0.0414167450256951,NA,12,-50.7634036434243,127.693473953515,18.881971003246,9.15882557066548e-06
"9252",2.51534788657011,0.192181388327651,0.231347483982842,NA,NA,NA,-0.147336449015114,NA,NA,NA,NA,-0.0700469627428148,NA,NA,-0.0259683455635385,11,-51.9376402437141,127.695970142601,18.8844671923313,9.14740162102106e-06
"8517",2.87464522610623,NA,NA,-0.0774011565673798,NA,NA,NA,0.421472064204013,NA,"+",NA,NA,NA,NA,0.0937810180356584,11,-51.9456204647946,127.711930584762,18.9004276344924,9.07469383174851e-06
"8265",2.56947167212641,NA,NA,NA,-0.0462843655867648,NA,NA,-0.0953216489885611,NA,NA,NA,NA,NA,NA,0.117689248552281,9,-54.2440847025106,127.71265920094,18.9011562506704,9.071388449506e-06
"10049",2.82667768639938,NA,NA,NA,NA,NA,NA,0.455011379857198,NA,"+","+",0.0375907683480136,NA,NA,0.0451707696399197,12,-50.7741896647676,127.715045996202,18.9035430459327,9.06056913317637e-06
"326",2.82245028705865,0.0963967566447526,NA,-0.0767055553844929,NA,NA,NA,0.391817489079268,NA,"+",NA,NA,NA,NA,NA,11,-51.9478828884629,127.716455432098,18.904952481829,9.05418623682278e-06
"5387",2.65600034283822,NA,0.282750821194593,NA,0.00565563447636932,NA,NA,NA,NA,"+",NA,-0.0606015919451513,NA,0.0709370543990659,NA,12,-50.7752503157816,127.71716729823,18.9056643479605,9.05096412601936e-06
"7175",2.48107350514952,NA,0.249002271946983,0.0320786731751454,NA,NA,NA,NA,NA,NA,NA,-0.118450241240043,-0.133593268837555,0.136681487657825,NA,11,-51.9504597955693,127.721609246311,18.9101062960418,9.03088447609708e-06
"1164",2.49320773002645,0.110008418495025,0.195029532632124,NA,0.0251116370516995,NA,NA,NA,0.136816889726118,NA,NA,-0.116332966037596,NA,NA,NA,11,-51.9516763812669,127.724042417706,18.9125394674369,9.01990431171714e-06
"303",2.67024508752816,NA,0.286699214211983,-0.00951545601377635,-0.0246015154858709,NA,-0.0639997270636366,NA,NA,"+",NA,NA,NA,NA,NA,12,-50.7787939234317,127.72425451353,18.9127515632608,9.01894782041688e-06
"1068",2.51393958680871,0.182701500498699,0.224860301323879,NA,-0.0170169120845712,NA,-0.143649099185664,NA,NA,NA,NA,-0.0801581083972305,NA,NA,NA,11,-51.9533445371759,127.727378729524,18.915875779255,9.00487024810789e-06
"12419",2.4995769377626,NA,0.207564616247975,NA,NA,NA,NA,NA,0.0830622377926195,NA,NA,NA,NA,-0.0485311202040049,-0.0342710043031863,10,-53.1142889099924,127.735427135053,18.9239241847841,8.96870564002366e-06
